pdf,sn,NP,bacteria,drug,method,value_drug,value_np,value_combined,FIC,page,table_id,row_id,evidence_id,source_text,extractor,confidence
shaker2017.pdf,5785,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-3,shaker2017:rule-11,"Among all of those, gold nanoparticles are considered the most attractive one for numerous reasons. They are friendly with human body and rapidly prepared in different shapes and sizes, so can be tailored for intra/extracellular antimicrobial delivery applications (Vigderman and Zubarev, 2013).",synergy.text_rules,0.58
shaker2017.pdf,5786,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-3,shaker2017:rule-12,"Among all of those, gold nanoparticles are considered the most attractive one for numerous reasons. They are friendly with human body and rapidly prepared in different shapes and sizes, so can be tailored for intra/extracellular antimicrobial delivery applications (Vigderman and Zubarev, 2013).",synergy.text_rules,0.58
shaker2017.pdf,5787,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-4,shaker2017:rule-13,"They are friendly with human body and rapidly prepared in different shapes and sizes, so can be tailored for intra/extracellular antimicrobial delivery applications (Vigderman and Zubarev, 2013). Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012;",synergy.text_rules,0.58
shaker2017.pdf,5788,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-4,shaker2017:rule-14,"They are friendly with human body and rapidly prepared in different shapes and sizes, so can be tailored for intra/extracellular antimicrobial delivery applications (Vigderman and Zubarev, 2013). Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012;",synergy.text_rules,0.58
shaker2017.pdf,5789,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-4,shaker2017:rule-15,"They are friendly with human body and rapidly prepared in different shapes and sizes, so can be tailored for intra/extracellular antimicrobial delivery applications (Vigderman and Zubarev, 2013). Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012;",synergy.text_rules,0.58
shaker2017.pdf,5790,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-4,shaker2017:rule-16,"They are friendly with human body and rapidly prepared in different shapes and sizes, so can be tailored for intra/extracellular antimicrobial delivery applications (Vigderman and Zubarev, 2013). Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012;",synergy.text_rules,0.58
shaker2017.pdf,5791,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-5,shaker2017:rule-17,"Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012; Kalitaet al., 2016;",synergy.text_rules,0.58
shaker2017.pdf,5792,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-5,shaker2017:rule-18,"Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012; Kalitaet al., 2016;",synergy.text_rules,0.58
shaker2017.pdf,5793,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-5,shaker2017:rule-19,"Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012; Kalitaet al., 2016;",synergy.text_rules,0.58
shaker2017.pdf,5794,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-5,shaker2017:rule-20,"Moreover, gold nanoparticles represent an efficient loadable vehicle based on surface covalent binding and electrostatic adsorption as well as drug encapsulation and other non-covalent nano-assemblies (Brown et al., 2012; Kalitaet al., 2016;",synergy.text_rules,0.58
shaker2017.pdf,5795,Au,NOT_DETECTED,Imipenem,ZOI,,,10,,3,,text-6,shaker2017:rule-21,"Herein, we select both imipenem and meropenem as representative candidates for the carbapenem family. They have been self-assembled as monolayers on the surface of solid core of freshly prepared gold nanoparticles throughout the conjugation of the thioether reactive group of either imipenem or meropenem with gold surface, as illustrated in Fig.",synergy.text_rules,0.58
shaker2017.pdf,5796,Au,NOT_DETECTED,Meropenem,ZOI,,,10,,3,,text-6,shaker2017:rule-22,"Herein, we select both imipenem and meropenem as representative candidates for the carbapenem family. They have been self-assembled as monolayers on the surface of solid core of freshly prepared gold nanoparticles throughout the conjugation of the thioether reactive group of either imipenem or meropenem with gold surface, as illustrated in Fig.",synergy.text_rules,0.58
shaker2017.pdf,5797,Au,NOT_DETECTED,Imipenem,ZOI,,,10,,3,,text-7,shaker2017:rule-23,"They have been self-assembled as monolayers on the surface of solid core of freshly prepared gold nanoparticles throughout the conjugation of the thioether reactive group of either imipenem or meropenem with gold surface, as illustrated in Fig. 1A.",synergy.text_rules,0.58
shaker2017.pdf,5798,Au,NOT_DETECTED,Meropenem,ZOI,,,10,,3,,text-7,shaker2017:rule-24,"They have been self-assembled as monolayers on the surface of solid core of freshly prepared gold nanoparticles throughout the conjugation of the thioether reactive group of either imipenem or meropenem with gold surface, as illustrated in Fig. 1A.",synergy.text_rules,0.58
shaker2017.pdf,5799,Au,NOT_DETECTED,Meropenem,ZOI,,,10,,3,,text-8,shaker2017:rule-25,"1B) revealed that the high reactive b -lactam ring, the unsaturated bond between carbons number 2 and 3, the hydroxyethyl side chain at carbon number 6 and the free carboxylate at carbon 3 are essential for the activity (Craig, 1997). While the methyl group at carbon number 1 in meropenem is essential for intrinsic inhibition of renal dehydropeptidase enzyme (Papp-Wallace et al., 2011).",synergy.text_rules,0.58
shaker2017.pdf,5800,Au,NOT_DETECTED,Meropenem,ZOI,,,10,,3,,text-9,shaker2017:rule-26,"While the methyl group at carbon number 1 in meropenem is essential for intrinsic inhibition of renal dehydropeptidase enzyme (Papp-Wallace et al., 2011). Therefore, the conjugation of the thioether reactive group of carbapenem with gold surface does not alter the pharmacophores ability to link/interact with penicillin binding proteins existed on the bacterial surface.",synergy.text_rules,0.58
shaker2017.pdf,5801,Au,NOT_DETECTED,Imipenem,ZOI,,,10,,3,,text-10,shaker2017:rule-27,"Therefore, the conjugation of the thioether reactive group of carbapenem with gold surface does not alter the pharmacophores ability to link/interact with penicillin binding proteins existed on the bacterial surface. In this paper three different sizes of imipenem and meropenem gold nanoparticles have been prepared, charac- terized and examined for their antibacterial ability against various carbapenem resistant isolates.",synergy.text_rules,0.58
shaker2017.pdf,5802,Au,NOT_DETECTED,Meropenem,ZOI,,,10,,3,,text-10,shaker2017:rule-28,"Therefore, the conjugation of the thioether reactive group of carbapenem with gold surface does not alter the pharmacophores ability to link/interact with penicillin binding proteins existed on the bacterial surface. In this paper three different sizes of imipenem and meropenem gold nanoparticles have been prepared, charac- terized and examined for their antibacterial ability against various carbapenem resistant isolates.",synergy.text_rules,0.58
shaker2017.pdf,5803,Au,NOT_DETECTED,Imipenem,ZOI,,,10,,3,,text-11,shaker2017:rule-29,"In this paper three different sizes of imipenem and meropenem gold nanoparticles have been prepared, charac- terized and examined for their antibacterial ability against various carbapenem resistant isolates. 2.",synergy.text_rules,0.58
shaker2017.pdf,5804,Au,NOT_DETECTED,Meropenem,ZOI,,,10,,3,,text-11,shaker2017:rule-30,"In this paper three different sizes of imipenem and meropenem gold nanoparticles have been prepared, charac- terized and examined for their antibacterial ability against various carbapenem resistant isolates. 2.",synergy.text_rules,0.58
shaker2017.pdf,5805,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-12,shaker2017:rule-31,"(Kirkland Québec, Canada) and Astra-Zeneca (Boston, Massachusettes, USA), respectively. Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments.",synergy.text_rules,0.58
shaker2017.pdf,5806,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-12,shaker2017:rule-32,"(Kirkland Québec, Canada) and Astra-Zeneca (Boston, Massachusettes, USA), respectively. Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments.",synergy.text_rules,0.58
shaker2017.pdf,5807,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-12,shaker2017:rule-33,"(Kirkland Québec, Canada) and Astra-Zeneca (Boston, Massachusettes, USA), respectively. Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments.",synergy.text_rules,0.58
shaker2017.pdf,5808,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-12,shaker2017:rule-34,"(Kirkland Québec, Canada) and Astra-Zeneca (Boston, Massachusettes, USA), respectively. Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments.",synergy.text_rules,0.58
shaker2017.pdf,5809,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-13,shaker2017:rule-35,Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments. All of the other chemicals were reagent grade and were used as received without any further purification.,synergy.text_rules,0.58
shaker2017.pdf,5810,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-13,shaker2017:rule-36,Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments. All of the other chemicals were reagent grade and were used as received without any further purification.,synergy.text_rules,0.58
shaker2017.pdf,5811,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-13,shaker2017:rule-37,Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments. All of the other chemicals were reagent grade and were used as received without any further purification.,synergy.text_rules,0.58
shaker2017.pdf,5812,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-13,shaker2017:rule-38,Millipore1 deionised (18.2 water V M cm) was used as the solvent throughout the experiments. All of the other chemicals were reagent grade and were used as received without any further purification.,synergy.text_rules,0.58
shaker2017.pdf,5813,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-14,shaker2017:rule-39,All of the other chemicals were reagent grade and were used as received without any further purification. 2.2.,synergy.text_rules,0.58
shaker2017.pdf,5814,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-14,shaker2017:rule-40,All of the other chemicals were reagent grade and were used as received without any further purification. 2.2.,synergy.text_rules,0.58
shaker2017.pdf,5815,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-14,shaker2017:rule-41,All of the other chemicals were reagent grade and were used as received without any further purification. 2.2.,synergy.text_rules,0.58
shaker2017.pdf,5816,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-14,shaker2017:rule-42,All of the other chemicals were reagent grade and were used as received without any further purification. 2.2.,synergy.text_rules,0.58
shaker2017.pdf,5817,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-15,shaker2017:rule-43,"2.2. Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951).",synergy.text_rules,0.58
shaker2017.pdf,5818,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-15,shaker2017:rule-44,"2.2. Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951).",synergy.text_rules,0.58
shaker2017.pdf,5819,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-15,shaker2017:rule-45,"2.2. Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951).",synergy.text_rules,0.58
shaker2017.pdf,5820,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-15,shaker2017:rule-46,"2.2. Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951).",synergy.text_rules,0.58
shaker2017.pdf,5821,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-16,shaker2017:rule-47,"Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951). All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage.",synergy.text_rules,0.58
shaker2017.pdf,5822,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-16,shaker2017:rule-48,"Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951). All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage.",synergy.text_rules,0.58
shaker2017.pdf,5823,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-16,shaker2017:rule-49,"Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951). All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage.",synergy.text_rules,0.58
shaker2017.pdf,5824,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-16,shaker2017:rule-50,"Synthesis of gold nanoparticles Gold nanoparticles of 35, 70 and 200 nm average sizes were synthesized by the previously published method pioneered by Turkevich et al., depending on reducing hydrogen tetrachloroau- rate with sodium tricitrate (Turkevich et al., 1951). All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage.",synergy.text_rules,0.58
shaker2017.pdf,5825,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-17,shaker2017:rule-51,All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage. The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution).,synergy.text_rules,0.58
shaker2017.pdf,5826,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-17,shaker2017:rule-52,All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage. The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution).,synergy.text_rules,0.58
shaker2017.pdf,5827,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-17,shaker2017:rule-53,All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage. The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution).,synergy.text_rules,0.58
shaker2017.pdf,5828,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-17,shaker2017:rule-54,All the glass tools used in the preparation were washed first by aqua regia (3:1 v/v solution of conc HCl and conc HNO ) 3 and then rinsed with deionized water for three times and dried before usage. The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution).,synergy.text_rules,0.58
shaker2017.pdf,5829,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-18,shaker2017:rule-55,The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution). The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution.,synergy.text_rules,0.58
shaker2017.pdf,5830,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-18,shaker2017:rule-56,The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution). The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution.,synergy.text_rules,0.58
shaker2017.pdf,5831,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-18,shaker2017:rule-57,The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution). The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution.,synergy.text_rules,0.58
shaker2017.pdf,5832,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-18,shaker2017:rule-58,The precursor solution was prepared as follows: 1 g HAuCl was 4 first dissolved in 250 mL deionised water to make 10 mM HAuCl (stock 4 solution). The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution.,synergy.text_rules,0.58
shaker2017.pdf,5833,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-19,shaker2017:rule-59,The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution. 4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled.,synergy.text_rules,0.58
shaker2017.pdf,5834,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-19,shaker2017:rule-60,The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution. 4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled.,synergy.text_rules,0.58
shaker2017.pdf,5835,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-19,shaker2017:rule-61,The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution. 4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled.,synergy.text_rules,0.58
shaker2017.pdf,5836,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-19,shaker2017:rule-62,The stock solution (25 mL) was further diluted to 250 mL with deionised water to prepare 1 mM HAuCl solution. 4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled.,synergy.text_rules,0.58
shaker2017.pdf,5837,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-20,shaker2017:rule-63,"4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled. Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution.",synergy.text_rules,0.58
shaker2017.pdf,5838,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-20,shaker2017:rule-64,"4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled. Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution.",synergy.text_rules,0.58
shaker2017.pdf,5839,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-20,shaker2017:rule-65,"4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled. Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution.",synergy.text_rules,0.58
shaker2017.pdf,5840,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-20,shaker2017:rule-66,"4 In a 100 mL round flask attached further to reflux condenser 20 ml of 1 mM HAuCl solution 4 was add and heated under vigorous stirring until boiled. Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution.",synergy.text_rules,0.58
shaker2017.pdf,5841,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-21,shaker2017:rule-67,"Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution. The following colour change was noticed and changes in the surface plasmon resonance (SPR) were measured from 400 to 800 nm by visible light spectroscopy measurements (Evolution 201 UV–vis spectrophotometer, Thermo scientific).",synergy.text_rules,0.58
shaker2017.pdf,5842,Au,NOT_DETECTED,Ampicillin,ZOI,,,10,,3,,text-21,shaker2017:rule-68,"Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution. The following colour change was noticed and changes in the surface plasmon resonance (SPR) were measured from 400 to 800 nm by visible light spectroscopy measurements (Evolution 201 UV–vis spectrophotometer, Thermo scientific).",synergy.text_rules,0.58
shaker2017.pdf,5843,Au,NOT_DETECTED,Chloramphenicol,ZOI,,,10,,3,,text-21,shaker2017:rule-69,"Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution. The following colour change was noticed and changes in the surface plasmon resonance (SPR) were measured from 400 to 800 nm by visible light spectroscopy measurements (Evolution 201 UV–vis spectrophotometer, Thermo scientific).",synergy.text_rules,0.58
shaker2017.pdf,5844,Au,NOT_DETECTED,Ciprofloxacin,ZOI,,,10,,3,,text-21,shaker2017:rule-70,"Sodium citrate solution (1% w/v for 35 nm, 5% w/v for 70 nm and 7.5% w/v for 200 nm) was added rapidly to the boiled HAuCl 4 solution. The following colour change was noticed and changes in the surface plasmon resonance (SPR) were measured from 400 to 800 nm by visible light spectroscopy measurements (Evolution 201 UV–vis spectrophotometer, Thermo scientific).",synergy.text_rules,0.58
shaker2017.pdf,5845,Au,NOT_DETECTED,Amoxicillin,ZOI,,,10,,3,,text-22,shaker2017:rule-71,"The following colour change was noticed and changes in the surface plasmon resonance (SPR) were measured from 400 to 800 nm by visible light spectroscopy measurements (Evolution 201 UV–vis spectrophotometer, Thermo scientific). The solution was boiled under the vigorous stirring for at least 10 min until the colour turned to burgundy, then the gold nanoparticles were allowed to cool down to the room temperature.",synergy.text_rules,0.58
