pdf,sn,NP,bacteria,drug,method,value_drug,value_np,value_combined,FIC,page,table_id,row_id,evidence_id,source_text,extractor,confidence
burygin2009.pdf,2004,nanoparticle,Escherichia coli,Gentamicin,MIC,,2,,,3,,text-18,burygin2009:rule-18,4-mm-diameter wells were made in the agar (at six wells per dish) that were equidistant from one another and from CFU Enumeration the dish edge. Thewells received either 20 lL ofthe free- antibiotic solution or 20 lL of the antibiotic–NP mixture.,synergy.text_rules,0.58
burygin2009.pdf,2005,nanoparticle,Escherichia coli,Gentamicin,MIC,,2,,,3,,text-19,burygin2009:rule-19,Thewells received either 20 lL ofthe free- antibiotic solution or 20 lL of the antibiotic–NP mixture. A bacterial suspension was mixed 1:1 with either a free- The Petri dishes were incubated in a thermostat at 37 (cid:2)C gentamicin solution or a gentamicin–NP mixture and was for 24 h.,synergy.text_rules,0.58
burygin2009.pdf,2006,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,0.1,,,3,,text-20,burygin2009:rule-20,"A bacterial suspension was mixed 1:1 with either a free- The Petri dishes were incubated in a thermostat at 37 (cid:2)C gentamicin solution or a gentamicin–NP mixture and was for 24 h. After incubation, the diameter of the zone of bacterial-growthinhibitionwasmeasuredwithanaccuracy of ±0.1 mm.",synergy.text_rules,0.58
burygin2009.pdf,2007,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,0.1,,,3,,text-21,burygin2009:rule-21,"After incubation, the diameter of the zone of bacterial-growthinhibitionwasmeasuredwithanaccuracy of ±0.1 mm. The mean inhibition-zone diameter and the Table1 Antibacterial action of gentamicin and a gentamicin–NP maximal data scatter also were determined.",synergy.text_rules,0.58
burygin2009.pdf,2008,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,2,,,3,,text-22,burygin2009:rule-22,The mean inhibition-zone diameter and the Table1 Antibacterial action of gentamicin and a gentamicin–NP maximal data scatter also were determined. All experi- mixtureonE.coliK12 ments were repeated thrice.,synergy.text_rules,0.58
burygin2009.pdf,2009,nanoparticle,Escherichia coli,Gentamicin,MIC,,2,,,3,,text-23,burygin2009:rule-23,All experi- mixtureonE.coliK12 ments were repeated thrice. Gentamicinconcentration Inhibition-zonediameter(mm) (mgmL-1) Gentamicin Gentamicin?NPs Determination of the Minimum Inhibitory and Maximum Tolerant Concentrations 0.563 9.9±0.6 9.9±0.6 1.13 11.6±0.2 11.5±0.2 In experiments to determine the minimum inhibitory con- 2.25 12.3±0.6 12.1±0.55 centration (MIC) and the maximum tolerant concentration ecnabrosbA 796 NanoscaleResLett(2009)4:794–801 30 20 0 10 1 Fig.1 Time-dependent absorption spectra of NPs–Gm mixture (1:1v/v).,synergy.text_rules,0.58
burygin2009.pdf,2010,nanoparticle,Escherichia coli,Gentamicin,MIC,,2,,,3,,text-24,burygin2009:rule-24,"itory and Maximum Tolerant Concentrations 0.563 9.9±0.6 9.9±0.6 1.13 11.6±0.2 11.5±0.2 In experiments to determine the minimum inhibitory con- 2.25 12.3±0.6 12.1±0.55 centration (MIC) and the maximum tolerant concentration ecnabrosbA 796 NanoscaleResLett(2009)4:794–801 30 20 0 10 1 Fig.1 Time-dependent absorption spectra of NPs–Gm mixture (1:1v/v). The final concentration of NPs and Gm are 0.15mM and 0.05lgmL-1, respectively.",synergy.text_rules,0.58
burygin2009.pdf,2011,nanoparticle,Escherichia coli,Gentamicin,MIC,,2,,,3,,text-25,burygin2009:rule-25,"The final concentration of NPs and Gm are 0.15mM and 0.05lgmL-1, respectively. The numbers near curves designate the timeaftermixing(seconds),thecurve0istheinitialspectrumwithout Gm 123",synergy.text_rules,0.58
burygin2009.pdf,2012,nanoparticle,Escherichia coli,Gentamicin,ZOI,,,2,,4,,text-1,burygin2009:rule-26,"(MTC, equivalent to the ‘‘no observed effect concentra- culture-growthinhibitionwasreducedtothesameextentin tion’’), culturing was done in microtitration-plate wells for both cases.",synergy.text_rules,0.58
burygin2009.pdf,2013,nanoparticle,Escherichia coli,Gentamicin,ZOI,,,2,,4,,text-2,burygin2009:rule-27,"(MTC, equivalent to the ‘‘no observed effect concentra- culture-growthinhibitionwasreducedtothesameextentin tion’’), culturing was done in microtitration-plate wells for both cases. To obtain reliable statistical data, we ran five 3 h.TheinitialcultureabsorbanceA was0.04.TheMIC independent experiments, with three replicates per experi- 600 was taken to be the gentamicin concentration at which the ment.Figure 2bandTable 1giveaverageddataindicating A of the bacterial suspension after incubation was that the antibacterial action of gentamicin did not differ 600 almost the same as the initial A , and the MTC was significantly from that of the gentamicin–NP mixture.",synergy.text_rules,0.58
burygin2009.pdf,2014,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-3,burygin2009:rule-28,"icates per experi- 600 was taken to be the gentamicin concentration at which the ment.Figure 2bandTable 1giveaverageddataindicating A of the bacterial suspension after incubation was that the antibacterial action of gentamicin did not differ 600 almost the same as the initial A , and the MTC was significantly from that of the gentamicin–NP mixture. 600 numericallyequaltothegentamicinconcentrationatwhich theparametersofculturegrowthwereclosetothoseforthe EffectoftheResidualParticlesandSupernatantLiquids control culture (without the antibiotic).",synergy.text_rules,0.58
burygin2009.pdf,2015,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-4,burygin2009:rule-29,600 numericallyequaltothegentamicinconcentrationatwhich theparametersofculturegrowthwereclosetothoseforthe EffectoftheResidualParticlesandSupernatantLiquids control culture (without the antibiotic). We next answered the question whether the mixture NPs Atomic Absorption Spectroscopy freed from unbound antibiotic in the solution showed antibacterial action.,synergy.text_rules,0.58
burygin2009.pdf,2016,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-5,burygin2009:rule-30,We next answered the question whether the mixture NPs Atomic Absorption Spectroscopy freed from unbound antibiotic in the solution showed antibacterial action. Because gold particles on their own Ashing of samples was done with the addition of sulfuric did not have antibacterial activity (Fig.,synergy.text_rules,0.58
burygin2009.pdf,2017,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-6,burygin2009:rule-31,"Because gold particles on their own Ashing of samples was done with the addition of sulfuric did not have antibacterial activity (Fig. 3), our experiment acid at 600–630 (cid:2)C.",synergy.text_rules,0.58
burygin2009.pdf,2018,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-7,burygin2009:rule-32,"The ash was then dissolved in a allowed us to assess (to an extent) the degree of antibiotic mixture of concentrated hydrochloric and nitric acids. The binding to the particles and the possible enhancement of solutionwas evaporated todryness,a necessary amount of antibacterial activity through the agency of the particles.",synergy.text_rules,0.58
burygin2009.pdf,2019,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-8,burygin2009:rule-33,"The binding to the particles and the possible enhancement of solutionwas evaporated todryness,a necessary amount of antibacterial activity through the agency of the particles. 0.5 N hydrochloric acid was added, and the sample thus For this purpose, the gentamicin–NP mixture was centri- prepared was analyzed for gold on an AAS-3 atomic fugedat30009g,andthesedimentwasstirredinthesame absorption spectrometer (Carl Zeiss, Germany).",synergy.text_rules,0.58
burygin2009.pdf,2020,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-9,burygin2009:rule-34,"0.5 N hydrochloric acid was added, and the sample thus For this purpose, the gentamicin–NP mixture was centri- prepared was analyzed for gold on an AAS-3 atomic fugedat30009g,andthesedimentwasstirredinthesame absorption spectrometer (Carl Zeiss, Germany). The reso- volume of water and was applied to the wells.",synergy.text_rules,0.58
burygin2009.pdf,2021,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-10,burygin2009:rule-35,"The reso- volume of water and was applied to the wells. nance line was 242.8 nm, and the spectral slit width was We found (Fig.",synergy.text_rules,0.58
burygin2009.pdf,2022,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-11,burygin2009:rule-36,"nance line was 242.8 nm, and the spectral slit width was We found (Fig. 3, wells 3 and 4) that the sediment NPs 0.35 nm.",synergy.text_rules,0.58
burygin2009.pdf,2023,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-12,burygin2009:rule-37,"3, wells 3 and 4) that the sediment NPs 0.35 nm. Under such conditions, the limit of detection is did not cause the formation of a zone of culture-growth 0.02 lg mL-1 and the linear working region is up to inhibitionatall.Yet,thesupernatantliquidsresultingfrom 20 lg mL-1.",synergy.text_rules,0.58
burygin2009.pdf,2024,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-13,burygin2009:rule-38,"Under such conditions, the limit of detection is did not cause the formation of a zone of culture-growth 0.02 lg mL-1 and the linear working region is up to inhibitionatall.Yet,thesupernatantliquidsresultingfrom 20 lg mL-1. centrifugation had the same degree of activity toward bacterial growth as did the initial gentamicin–NP mixture (Fig.",synergy.text_rules,0.58
burygin2009.pdf,2025,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-14,burygin2009:rule-39,"centrifugation had the same degree of activity toward bacterial growth as did the initial gentamicin–NP mixture (Fig. 3, wells 7 and 8).",synergy.text_rules,0.58
burygin2009.pdf,2026,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-15,burygin2009:rule-40,"3, wells 7 and 8). We emphasize once again that in Results and Discussion our control experiments, neither colloidal gold itself nor solvent (2 mM K CO ) inhibited bacterial growth (Fig.",synergy.text_rules,0.58
burygin2009.pdf,2027,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-16,burygin2009:rule-41,"We emphasize once again that in Results and Discussion our control experiments, neither colloidal gold itself nor solvent (2 mM K CO ) inhibited bacterial growth (Fig. 3, 2 3 Effect of the Antibiotic Concentration wells 5 and 6).",synergy.text_rules,0.58
burygin2009.pdf,2028,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-17,burygin2009:rule-42,"3, 2 3 Effect of the Antibiotic Concentration wells 5 and 6). Figure 2a is a photo of a Petri dish showing the zones of Effect of the NP Concentration inhibition of E.",synergy.text_rules,0.58
burygin2009.pdf,2029,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-18,burygin2009:rule-43,Figure 2a is a photo of a Petri dish showing the zones of Effect of the NP Concentration inhibition of E. coli growth upon addition of free-genta- micin and a gentamicin–NP mixture to the wells.,synergy.text_rules,0.58
burygin2009.pdf,2030,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-19,burygin2009:rule-44,coli growth upon addition of free-genta- micin and a gentamicin–NP mixture to the wells. The The absence of enhancement of the antibacterial action of antibiotic concentration in the wells was decreased by theantibiotic–NPconjugatesmayhavebeenduetothelow twofold dilutions from 2.25 to 0.56 mg mL-1.,synergy.text_rules,0.58
burygin2009.pdf,2031,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-20,burygin2009:rule-45,The The absence of enhancement of the antibacterial action of antibiotic concentration in the wells was decreased by theantibiotic–NPconjugatesmayhavebeenduetothelow twofold dilutions from 2.25 to 0.56 mg mL-1. It can be concentration of particles themselves.,synergy.text_rules,0.58
burygin2009.pdf,2032,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-21,burygin2009:rule-46,"It can be concentration of particles themselves. Therefore, we seen that the gentamicin–NP mixture retarded bacterial examined the effect of the gold NP concentration on the growthtoadegreecomparabletothatdemonstratedbythe antibacterial action of the conjugates.",synergy.text_rules,0.58
burygin2009.pdf,2033,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-22,burygin2009:rule-47,"Therefore, we seen that the gentamicin–NP mixture retarded bacterial examined the effect of the gold NP concentration on the growthtoadegreecomparabletothatdemonstratedbythe antibacterial action of the conjugates. For this purpose, free antibiotic.",synergy.text_rules,0.58
burygin2009.pdf,2034,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,1,,4,,text-23,burygin2009:rule-48,"For this purpose, free antibiotic. When the free antibiotic and its mixture antibiotic solutions having the same concentration were withNPsweredilutedtwofold,thediameterofthezoneof mixed with equal volumes of 0.1, 0.5, and 1.0 mM gold (b) 16 12 8 4 0 0 0.5 1 1.5 2 2.5 3 Concentration of Gm [mg/mL] ]mm[ retemaid enoz-noitibihnI NanoscaleResLett(2009)4:794–801 797 Fig.2 aZonesofinhibitionof thegrowthofE.coliK12on (a) Gm solidLBmedium.Wells1,3, Gm+GNP and5receivedgentamicin, whereaswells2,4,and6 receivedgentamicin?gold NPs.Thefinalantibiotic concentrationinthewellswas decreasedbytwofolddilutions andwas2.25(wells1and2), 1.13(wells3and4),and 0.563mgmL-1(wells5and6).",synergy.text_rules,0.58
burygin2009.pdf,2035,nanoparticle,Escherichia coli,Gentamicin,disc_diffusion,,,2,,4,,text-24,burygin2009:rule-49,"oitibihnI NanoscaleResLett(2009)4:794–801 797 Fig.2 aZonesofinhibitionof thegrowthofE.coliK12on (a) Gm solidLBmedium.Wells1,3, Gm+GNP and5receivedgentamicin, whereaswells2,4,and6 receivedgentamicin?gold NPs.Thefinalantibiotic concentrationinthewellswas decreasedbytwofolddilutions andwas2.25(wells1and2), 1.13(wells3and4),and 0.563mgmL-1(wells5and6). bAdiagramshowingthe averagedresultsfromfive independentexperiments,with threereplicatesperexperiment 123",synergy.text_rules,0.58
burygin2009.pdf,2036,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,0.3,,,5,,text-1,burygin2009:rule-50,"Fig.3 aAntibacterialeffectof gentamicin(1), gentamicin?goldNPs(2), redissolvedsediments(3,4),the solvent(2mMK CO )(5),a 2 3 solutionofgoldNPs(6),andthe supernatantliquidsfromboth preparations(7,8)onthe growthofE.coliK12.bA diagramshowingthe coincidenceoftheaverage inhibition-zonediametersfor freegentamicin(1),itsmixture withNPs(2),andthe supernatantliquidsfromthese preparation(7,8),respectively (b) 12 8 4 0 1 2 3 4 Number of samples solutionsin2 mMK CO beforebeingaddedtothewells.",synergy.text_rules,0.58
burygin2009.pdf,2037,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,0.3,,,5,,text-2,burygin2009:rule-51,"goldNPs(6),andthe supernatantliquidsfromboth preparations(7,8)onthe growthofE.coliK12.bA diagramshowingthe coincidenceoftheaverage inhibition-zonediametersfor freegentamicin(1),itsmixture withNPs(2),andthe supernatantliquidsfromthese preparation(7,8),respectively (b) 12 8 4 0 1 2 3 4 Number of samples solutionsin2 mMK CO beforebeingaddedtothewells. antibacterial action of the conjugates and particles sedi- 2 3 Note that the gold concentration of as prepared 16-nm mented from the antibiotic–NP mixtures could be particleswasabout0.3 mM.Accordingly,themass/volume explained by an inability of aggregated particles to pene- concentration is about 57 lg mL-1 or, equivalently, the trateintoagargel.Totestthishypothesis,wepoured1.5% particle-number concentration is about 1.4 9 1012 mL-1.",synergy.text_rules,0.58
burygin2009.pdf,2038,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,0.3,,,5,,text-3,burygin2009:rule-52,"ntration of as prepared 16-nm mented from the antibiotic–NP mixtures could be particleswasabout0.3 mM.Accordingly,themass/volume explained by an inability of aggregated particles to pene- concentration is about 57 lg mL-1 or, equivalently, the trateintoagargel.Totestthishypothesis,wepoured1.5% particle-number concentration is about 1.4 9 1012 mL-1. agargel(inwater)into40-mm-diameterPetridishes,made After the preparation of a concentrated stock solution, the a well in the center of each dish, and applied an NP above concentrations (0.1–1 mM) were obtained by corre- solution and a gentamicin–NP mixture to the wells.",synergy.text_rules,0.58
burygin2009.pdf,2039,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,0.3,,,5,,text-4,burygin2009:rule-53,"agargel(inwater)into40-mm-diameterPetridishes,made After the preparation of a concentrated stock solution, the a well in the center of each dish, and applied an NP above concentrations (0.1–1 mM) were obtained by corre- solution and a gentamicin–NP mixture to the wells. A day sponding dilutions.",synergy.text_rules,0.58
burygin2009.pdf,2040,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,0.3,,,5,,text-5,burygin2009:rule-54,5). error andis notsignificant.,synergy.text_rules,0.58
burygin2009.pdf,2041,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,0.3,,,5,,text-6,burygin2009:rule-55,"error andis notsignificant. Inordertoindependentlyestimatethecontentofgoldin the diffusion zones, we used AAS.",synergy.text_rules,0.58
burygin2009.pdf,2042,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,15,,,5,,text-7,burygin2009:rule-56,"Inordertoindependentlyestimatethecontentofgoldin the diffusion zones, we used AAS. A ring-shaped piece of Diffusion of Free Gentamicin and Its Complexes gel with an outside diameter of 15 mm and an inside with NPs into Agar diameter of 5 mm (the well diameter was 4 mm) was cut from the samples (Fig.",synergy.text_rules,0.58
burygin2009.pdf,2043,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,0.3,,,5,,text-8,burygin2009:rule-57,"A ring-shaped piece of Diffusion of Free Gentamicin and Its Complexes gel with an outside diameter of 15 mm and an inside with NPs into Agar diameter of 5 mm (the well diameter was 4 mm) was cut from the samples (Fig. 5) for AAS analysis of the gold Assaidabove,additionoftheantibiotictotheNPsolledto content in the gel.",synergy.text_rules,0.58
burygin2009.pdf,2044,nanoparticle,NOT_DETECTED,Gentamicin,disc_diffusion,,1,,,5,,text-9,burygin2009:rule-58,"Analysis showed that images. Consequently, the absence of enhancement of the goldwastotallyabsentintheagargelsaroundthemixture- ]mm[ retemaid enoz-noitibihnI 798 NanoscaleResLett(2009)4:794–801 Fig.4 aZonesofinhibitionof (a) thegrowthofE.coliK12upon applicationofgentamicin(1) andgentamicin–NPmixturesat particleconcentrationsof0.1 (2),0.5(3),and1.0mM(4).b Adiagramshowingthe averagedinhibition-zone diametersforsamples1–4 123",synergy.text_rules,0.58
